http://irail.be/vehicle/IC116,NO-URI,IC,2017-11-02T15:31:00,2017-11-02T15:31:00,142,
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008841673,IC,2017-11-02T15:36:00,2017-11-02T15:35:00,121,142
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008841665,IC,2017-11-02T15:39:00,2017-11-02T15:39:00,241,121
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008841608,IC,2017-11-02T15:46:00,2017-11-02T15:45:00,282,241
http://irail.be/vehicle/IC116,NO-URI,IC,2017-11-02T15:52:00,2017-11-02T15:51:00,425,248
http://irail.be/vehicle/IC116,NO-URI,IC,2017-11-02T15:55:00,2017-11-02T15:54:00,413,425
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008841004,IC,2017-11-02T16:08:00,2017-11-02T15:59:00,493,413
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842002,IC,2017-11-02T16:13:00,2017-11-02T16:12:00,510,510
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842630,IC,2017-11-02T16:18:00,2017-11-02T16:18:00,510,510
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842648,IC,2017-11-02T16:21:00,2017-11-02T16:21:00,930,930
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842655,IC,2017-11-02T16:22:00,2017-11-02T16:22:00,930,930
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842663,IC,2017-11-02T16:22:00,2017-11-02T16:22:00,930,930
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842689,IC,2017-11-02T16:26:00,2017-11-02T16:26:00,930,930
http://irail.be/vehicle/IC116,NO-URI,IC,2017-11-02T16:28:00,2017-11-02T16:28:00,930,930
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842705,IC,2017-11-02T16:30:00,2017-11-02T16:29:00,961,961
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842754,IC,2017-11-02T16:39:00,2017-11-02T16:38:00,996,996
http://irail.be/vehicle/IC116,NO-URI,IC,2017-11-02T16:48:00,2017-11-02T16:48:00,1021,1021
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008845229,IC,2017-11-02T16:57:00,2017-11-02T16:57:00,1041,1021
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008845203,IC,2017-11-02T17:01:00,2017-11-02T17:00:00,1048,1041
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008845146,IC,2017-11-02T17:13:00,2017-11-02T17:13:00,1031,960
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008845005,IC,2017-11-02T17:26:00,2017-11-02T17:23:00,952,1079
http://irail.be/vehicle/IC116,NO-URI,IC,2017-10-04T15:31:00,2017-10-04T15:31:00,-120,
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008841673,IC,2017-10-04T15:36:00,2017-10-04T15:35:00,52,-120
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008841665,IC,2017-10-04T15:39:00,2017-10-04T15:39:00,52,52
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008841608,IC,2017-10-04T15:46:00,2017-10-04T15:45:00,27,-19
http://irail.be/vehicle/IC116,NO-URI,IC,2017-10-04T15:52:00,2017-10-04T15:51:00,138,-18
http://irail.be/vehicle/IC116,NO-URI,IC,2017-10-04T15:55:00,2017-10-04T15:54:00,152,138
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008841004,IC,2017-10-04T16:08:00,2017-10-04T15:59:00,54,152
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842002,IC,2017-10-04T16:13:00,2017-10-04T16:12:00,115,115
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842630,IC,2017-10-04T16:18:00,2017-10-04T16:18:00,115,115
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842648,IC,2017-10-04T16:21:00,2017-10-04T16:21:00,576,576
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842655,IC,2017-10-04T16:22:00,2017-10-04T16:22:00,576,576
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842663,IC,2017-10-04T16:22:00,2017-10-04T16:22:00,576,576
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842689,IC,2017-10-04T16:26:00,2017-10-04T16:26:00,576,576
http://irail.be/vehicle/IC116,NO-URI,IC,2017-10-04T16:28:00,2017-10-04T16:28:00,576,576
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842705,IC,2017-10-04T16:30:00,2017-10-04T16:29:00,681,607
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008842754,IC,2017-10-04T16:39:00,2017-10-04T16:38:00,651,651
http://irail.be/vehicle/IC116,NO-URI,IC,2017-10-04T16:48:00,2017-10-04T16:48:00,659,659
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008845229,IC,2017-10-04T16:57:00,2017-10-04T16:57:00,657,657
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008845203,IC,2017-10-04T17:01:00,2017-10-04T17:00:00,640,650
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008845146,IC,2017-10-04T17:13:00,2017-10-04T17:13:00,566,536
http://irail.be/vehicle/IC116,http://irail.be/stations/NMBS/008845005,IC,2017-10-04T17:26:00,2017-10-04T17:23:00,526,604
http://irail.be/vehicle/IC116,NO-URI,IC,2017-09-11T15:31:00,2017-09-11T15:31:00,-74,
