http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-11-02T13:57:00,2017-11-02T13:57:00,-106,-106
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-11-02T14:05:00,2017-11-02T14:05:00,,-130
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-10-04T13:57:00,2017-10-04T13:57:00,-42,-42
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-10-04T14:05:00,2017-10-04T14:05:00,,-70
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-09-11T13:57:00,2017-09-11T13:57:00,-50,-50
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-09-11T14:05:00,2017-09-11T14:05:00,,-78
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-06-15T13:57:00,2017-06-15T13:57:00,15,15
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-06-15T14:05:00,2017-06-15T14:05:00,,-3
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-09-04T13:57:00,2017-09-04T13:57:00,520,520
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-09-04T14:05:00,2017-09-04T14:05:00,,663
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-11-09T13:57:00,2017-11-09T13:57:00,209,209
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-11-09T14:05:00,2017-11-09T14:05:00,,187
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-02-14T13:57:00,2017-02-14T13:57:00,-65,-65
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-02-14T14:05:00,2017-02-14T14:05:00,,-96
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-06-07T13:57:00,2017-06-07T13:57:00,-61,-61
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-06-07T14:05:00,2017-06-07T14:05:00,,-133
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-02-09T13:57:00,2017-02-09T13:57:00,-67,-67
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-02-09T14:05:00,2017-02-09T14:05:00,,-93
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-11-10T13:57:00,2017-11-10T13:57:00,-76,-76
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-11-10T14:05:00,2017-11-10T14:05:00,,-94
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-04-21T13:57:00,2017-04-21T13:57:00,-77,-77
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-04-21T14:05:00,2017-04-21T14:05:00,,-90
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814308,None,2017-06-08T13:57:00,2017-06-08T13:57:00,-88,-88
http://irail.be/vehicle/None9126,http://irail.be/stations/NMBS/008814001,None,2017-06-08T14:05:00,2017-06-08T14:05:00,,-111
