http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814308,None,2016-05-08T22:00:00,2016-05-08T22:00:00,-108,-108
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814001,None,2016-05-08T22:08:00,2016-05-08T22:08:00,0,-50
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814308,None,2016-01-03T22:00:00,2016-01-03T22:00:00,143,143
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814001,None,2016-01-03T22:08:00,2016-01-03T22:08:00,0,269
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814308,None,2016-01-23T22:00:00,2016-01-23T22:00:00,56,56
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814001,None,2016-01-23T22:08:00,2016-01-23T22:08:00,0,163
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814308,None,2016-04-03T22:00:00,2016-04-03T22:00:00,1070,1070
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814001,None,2016-04-03T22:08:00,2016-04-03T22:08:00,0,1126
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814308,None,2016-11-06T22:00:00,2016-11-06T22:00:00,284,284
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814001,None,2016-11-06T22:08:00,2016-11-06T22:08:00,,512
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814308,None,2016-08-29T22:00:00,2016-08-29T22:00:00,-154,-154
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814001,None,2016-08-29T22:08:00,2016-08-29T22:08:00,,-67
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814308,None,2016-11-20T22:00:50,2016-11-20T22:00:50,,271
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814308,None,2016-11-05T22:00:00,2016-11-05T22:00:00,-34,-34
http://irail.be/vehicle/None9156,http://irail.be/stations/NMBS/008814001,None,2016-11-05T22:08:00,2016-11-05T22:08:00,,11
