http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008821105,None,2019-06-17T18:52:00,2019-06-17T18:52:00,12,12
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008821063,None,2019-06-17T18:59:00,2019-06-17T18:59:00,5,5
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008821006,None,2019-06-17T19:04:00,2019-06-17T19:02:00,6,118
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008821121,None,2019-06-17T19:06:00,2019-06-17T19:06:00,-5,-5
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008821154,None,2019-06-17T19:08:00,2019-06-17T19:08:00,-35,-35
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008821238,None,2019-06-17T19:09:00,2019-06-17T19:09:00,-48,-48
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008821337,None,2019-06-17T19:10:00,2019-06-17T19:10:00,-56,-56
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008821311,None,2019-06-17T19:11:00,2019-06-17T19:11:00,-61,-61
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008822210,None,2019-06-17T19:13:00,2019-06-17T19:13:00,-67,-67
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008822228,None,2019-06-17T19:14:00,2019-06-17T19:14:00,-72,-72
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008822343,None,2019-06-17T19:17:00,2019-06-17T19:17:00,-133,-133
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008822004,None,2019-06-17T19:18:00,2019-06-17T19:18:00,-133,-133
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008811007,None,2019-06-17T19:29:00,2019-06-17T19:29:00,-203,-203
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008812005,None,2019-06-17T19:31:00,2019-06-17T19:31:00,-168,-168
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008813045,None,2019-06-17T19:34:00,2019-06-17T19:34:00,-238,-238
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008813003,None,2019-06-17T19:35:00,2019-06-17T19:35:00,-222,-222
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008813037,None,2019-06-17T19:36:00,2019-06-17T19:36:00,-218,-218
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008814001,None,2019-06-17T19:38:00,2019-06-17T19:38:00,,-89
http://irail.be/vehicle/None9161,http://irail.be/stations/NMBS/008821105,None,2019-06-12T18:52:00,2019-06-12T18:52:00,-78,-78
