http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814308,None,2019-05-02T22:30:00,2019-05-02T22:30:00,-91,-91
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814001,None,2019-05-02T22:38:00,2019-05-02T22:38:00,,-82
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814308,None,2019-03-26T22:30:00,2019-03-26T22:30:00,285,285
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814001,None,2019-03-26T22:38:00,2019-03-26T22:38:00,,257
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814308,None,2019-02-22T22:30:00,2019-02-22T22:30:00,1580,1580
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814001,None,2019-02-22T22:38:00,2019-02-22T22:38:00,,1590
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814308,None,2019-02-20T22:30:00,2019-02-20T22:30:00,-110,-110
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814001,None,2019-02-20T22:38:00,2019-02-20T22:38:00,,1584
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814308,None,2019-01-13T22:30:00,2019-01-13T22:30:00,99,99
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814001,None,2019-01-13T22:38:00,2019-01-13T22:38:00,,93
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814308,None,2019-01-09T22:30:00,2019-01-09T22:30:00,-67,-67
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814001,None,2019-01-09T22:38:00,2019-01-09T22:38:00,,-55
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814308,None,2019-03-04T22:30:00,2019-03-04T22:30:00,34,34
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814001,None,2019-03-04T22:38:00,2019-03-04T22:38:00,,17
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814308,None,2019-03-07T22:30:00,2019-03-07T22:30:00,2380,2380
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814001,None,2019-03-07T22:38:00,2019-03-07T22:38:00,,2392
http://irail.be/vehicle/None9158,http://irail.be/stations/NMBS/008814308,None,2019-03-06T22:30:00,2019-03-06T22:30:00,1503,1503
