http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-04-29T09:14:00,2019-04-29T09:14:00,197,197
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-04-29T09:21:00,2019-04-29T09:21:00,,213
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-06-17T09:14:00,2019-06-17T09:14:00,-150,-150
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-06-17T09:21:00,2019-06-17T09:21:00,,-131
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-05-13T09:14:00,2019-05-13T09:14:00,314,314
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-05-13T09:21:00,2019-05-13T09:21:00,,327
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-06-24T09:14:00,2019-06-24T09:14:00,291,291
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-06-24T09:21:00,2019-06-24T09:21:00,,315
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-06-14T09:14:00,2019-06-14T09:14:00,349,349
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-06-14T09:21:00,2019-06-14T09:21:00,,376
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-04-08T09:14:00,2019-04-08T09:14:00,82,82
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-04-08T09:21:00,2019-04-08T09:21:00,,99
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-05-03T09:14:00,2019-05-03T09:14:00,11,11
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-05-03T09:21:00,2019-05-03T09:21:00,,4
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-04-01T09:14:00,2019-04-01T09:14:00,88,88
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-04-01T09:21:00,2019-04-01T09:21:00,,134
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-04-19T09:14:00,2019-04-19T09:14:00,101,101
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-04-19T09:21:00,2019-04-19T09:21:00,,117
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-05-20T09:14:00,2019-05-20T09:14:00,232,232
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-05-20T09:21:00,2019-05-20T09:21:00,,236
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-04-12T09:14:00,2019-04-12T09:14:00,1849,1849
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814001,None,2019-04-12T09:21:00,2019-04-12T09:21:00,,1906
http://irail.be/vehicle/None9108,http://irail.be/stations/NMBS/008814308,None,2019-05-10T09:14:00,2019-05-10T09:14:00,-31,-31
