http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-01-13T11:56:00,2019-01-13T11:56:00,-215,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-01-13T12:04:00,2019-01-13T12:04:00,-172,-172
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-03-24T11:56:00,2019-03-24T11:56:00,-241,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-03-24T12:04:00,2019-03-24T12:04:00,-185,-185
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-02-10T11:56:00,2019-02-10T11:56:00,-257,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-02-10T12:04:00,2019-02-10T12:04:00,-223,-223
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-01-20T11:56:00,2019-01-20T11:56:00,-5,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-01-20T12:04:00,2019-01-20T12:04:00,16,16
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-04-28T11:56:00,2019-04-28T11:56:00,-128,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-04-28T12:04:00,2019-04-28T12:04:00,-21,-21
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-06-02T11:56:00,2019-06-02T11:56:00,1785,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-06-02T12:04:00,2019-06-02T12:04:00,1812,1812
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-02-24T11:56:00,2019-02-24T11:56:00,-54,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-02-24T12:04:00,2019-02-24T12:04:00,4,4
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-02-17T11:56:00,2019-02-17T11:56:00,-146,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-02-17T12:04:00,2019-02-17T12:04:00,-106,-106
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-04-07T11:56:00,2019-04-07T11:56:00,-75,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-04-07T12:04:00,2019-04-07T12:04:00,-50,-50
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-03-17T11:56:00,2019-03-17T11:56:00,-102,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-03-17T12:04:00,2019-03-17T12:04:00,-48,-48
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-06-09T11:56:00,2019-06-09T11:56:00,-129,
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814308,None,2019-06-09T12:04:00,2019-06-09T12:04:00,-100,-100
http://irail.be/vehicle/None9129,http://irail.be/stations/NMBS/008814001,None,2019-03-31T11:56:00,2019-03-31T11:56:00,-198,
