http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-05-02T20:57:00,2019-05-02T20:57:00,-180,-180
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-05-02T21:05:00,2019-05-02T21:05:00,,-213
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-03-26T20:57:00,2019-03-26T20:57:00,61,61
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-03-26T21:05:00,2019-03-26T21:05:00,,35
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-02-22T20:57:00,2019-02-22T20:57:00,-124,-124
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-02-22T21:05:00,2019-02-22T21:05:00,,-116
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-02-20T20:57:00,2019-02-20T20:57:00,30,30
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-02-20T21:05:00,2019-02-20T21:05:00,,12
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-01-13T20:57:00,2019-01-13T20:57:00,-59,-59
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-01-13T21:05:00,2019-01-13T21:05:00,,-74
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-03-07T20:57:00,2019-03-07T20:57:00,319,319
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-03-07T21:05:00,2019-03-07T21:05:00,,302
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-03-06T20:57:00,2019-03-06T20:57:00,619,619
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-03-06T21:05:00,2019-03-06T21:05:00,,611
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-02-14T20:57:00,2019-02-14T20:57:00,-69,-69
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-02-14T21:05:00,2019-02-14T21:05:00,,-87
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-04-29T20:57:00,2019-04-29T20:57:00,264,264
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-04-29T21:05:00,2019-04-29T21:05:00,,257
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-05-27T20:57:00,2019-05-27T20:57:00,-64,-64
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-05-27T21:05:00,2019-05-27T21:05:00,,-66
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-02-15T20:57:00,2019-02-15T20:57:00,156,156
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-02-15T21:05:00,2019-02-15T21:05:00,,151
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-01-01T20:57:00,2019-01-01T20:57:00,-64,-64
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-01-01T21:05:00,2019-01-01T21:05:00,,-68
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-05-09T20:57:00,2019-05-09T20:57:00,-28,-28
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-05-09T21:05:00,2019-05-09T21:05:00,,-44
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-03-28T20:57:00,2019-03-28T20:57:00,939,939
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-03-28T21:05:00,2019-03-28T21:05:00,,937
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-06-17T20:57:00,2019-06-17T20:57:00,-170,-170
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-06-17T21:05:00,2019-06-17T21:05:00,,-201
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-03-24T20:57:00,2019-03-24T20:57:00,152,152
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-03-24T21:05:00,2019-03-24T21:05:00,,151
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-05-13T20:57:00,2019-05-13T20:57:00,670,670
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-05-13T21:05:00,2019-05-13T21:05:00,,637
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-02-27T20:57:00,2019-02-27T20:57:00,-164,-164
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-02-27T21:05:00,2019-02-27T21:05:00,,-184
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-06-04T20:57:00,2019-06-04T20:57:00,591,591
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-06-04T21:05:00,2019-06-04T21:05:00,,572
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-06-12T20:57:00,2019-06-12T20:57:00,454,454
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814001,None,2019-06-12T21:05:00,2019-06-12T21:05:00,,418
http://irail.be/vehicle/None9152,http://irail.be/stations/NMBS/008814308,None,2019-06-24T20:57:00,2019-06-24T20:57:00,12,12
