http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-05-02T18:56:00,2019-05-02T18:56:00,-233,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-05-02T19:04:00,2019-05-02T19:04:00,-158,-158
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-03-26T18:56:00,2019-03-26T18:56:00,-69,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-03-26T19:04:00,2019-03-26T19:04:00,4,4
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-02-22T18:56:00,2019-02-22T18:56:00,-132,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-02-22T19:04:00,2019-02-22T19:04:00,-104,-104
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-02-20T18:56:00,2019-02-20T18:56:00,-91,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-02-20T19:04:00,2019-02-20T19:04:00,-69,-69
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-01-13T18:56:00,2019-01-13T18:56:00,-34,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-01-13T19:04:00,2019-01-13T19:04:00,-17,-17
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-01-09T18:56:00,2019-01-09T18:56:00,-91,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-01-09T19:04:00,2019-01-09T19:04:00,-79,-79
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-03-04T18:56:00,2019-03-04T18:56:00,-58,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-03-04T19:04:00,2019-03-04T19:04:00,-43,-43
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-03-07T18:56:00,2019-03-07T18:56:00,-131,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-03-07T19:04:00,2019-03-07T19:04:00,-69,-69
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-03-06T18:56:00,2019-03-06T18:56:00,71,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-03-06T19:04:00,2019-03-06T19:04:00,95,95
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-04-29T18:56:00,2019-04-29T18:56:00,1522,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-04-29T19:04:00,2019-04-29T19:04:00,1548,1548
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-05-27T18:56:00,2019-05-27T18:56:00,473,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-05-27T19:04:00,2019-05-27T19:04:00,520,520
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-02-15T18:56:00,2019-02-15T18:56:00,958,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814373,None,2019-02-15T19:01:05,2019-02-15T19:01:05,1063,1063
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-02-15T19:04:00,2019-02-15T19:04:00,1193,1193
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-01-28T18:56:00,2019-01-28T18:56:00,207,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-01-28T19:04:00,2019-01-28T19:04:00,273,273
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-01-01T18:56:00,2019-01-01T18:56:00,546,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-01-01T19:04:00,2019-01-01T19:04:00,724,724
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-05-09T18:56:00,2019-05-09T18:56:00,123,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-05-09T19:04:00,2019-05-09T19:04:00,142,142
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-03-28T18:56:00,2019-03-28T18:56:00,41,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-03-28T19:04:00,2019-03-28T19:04:00,92,92
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-06-17T18:56:00,2019-06-17T18:56:00,68,
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814308,None,2019-06-17T19:04:00,2019-06-17T19:04:00,72,72
http://irail.be/vehicle/None9157,http://irail.be/stations/NMBS/008814001,None,2019-03-24T18:56:00,2019-03-24T18:56:00,-181,
